"sub","lemm_prp_v42_250","lemm_prp_v3_250","lemm_prp_v8_250","lemm_prp_v45_250","lemm_prp_gradx_250","lemm_prp_grady_250","lemm_prp_gradz_237","lemm_prp_m002_230","lemm_prp_m003_250","lemm_prp_m300_250","lemm_prp_m210_250","lemm_prp_m201_236","lemm_prp_m030_249","lemm_prp_min_250","lemm_prp_std_250","lemm_prp_kurtosis_250","lemm_prp_energy_250","lemm_prp_v33_250","lemm_prp_m110_250","lemm_prp_m101_233","lemm_prp_m200_250","lemm_prp_m021_250","lemm_prp_m102_250","lemm_prp_m222_250","lemm_prp_volume_237","lemm_prp_density_250","lemm_prp_m012_250"
2001182,-0.942144157079766,0.174841969627524,0.161723609302088,-0.258318633886205,-0.671430834547898,0.67275813655442,-0.177260118704818,0.992646809018836,2.21971900972714,0.347657513065133,-5.06733757076935,3.25242217480824,-8.19971823214397,-1.09817922358744,0.677035512026274,-0.161601827753558,-0.373613112265039,0.25257466221392,-2.8929428274816,1.95939901923823,0.213097335001601,8.38261023889022,5.023015748107,5.04168064795179,0.944868861998992,-0.654478985962276,-6.17709958254187
2002465,1.15236385372712,0.174841969627524,0.434081599811282,3.6785311123043,-1.03394173922254,0.664307297704413,-1.01832176717576,-0.322515135775186,0.0870083210890635,-0.361464215032124,0.0206018438262904,-0.187225922942584,-0.0266312393279193,2.14238304008316,-0.262052599524274,-1.32341410259982,-1.42239571000457,0.742857052203863,0.22893174149009,-0.458045110338447,-0.295355829584082,-0.106704893145671,0.508402633002337,-0.186446080245474,-1.13144053687666,2.0104093303392,-0.0120581516613983
2004451,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.095196593076367,-0.419341530582968,0.715669423540331,1.82726646726979,0.931051641345308,-0.0139847346629308,0.16805801625136,-0.420150465909736,-0.143461638031371,0.28254160045856,-0.834554218753477,-0.818540170381147,-0.532875452418988,-2.49853497345206,-0.123170833806891,0.0264624537872759,-0.0592572863295885,-0.339139428825602,-0.54595905119164,-0.0654560753381985,-0.831603846152386,0.329725175238237,0.204001038846682
2006164,0.641346122778693,0.174841969627524,0.434081599811282,-0.254278160364932,0.967048679947071,-0.743360736205755,0.112430041682037,-0.541780677678947,0.268473081878157,0.262114812580829,0.442220449114865,0.681812335342049,-0.139821182302715,1.19570246119485,-0.138967208804682,-1.12293344859738,-1.10775292056605,0.547236630812087,0.351595170566802,-0.625085557783124,0.494715893550783,-0.351395311655548,-0.708613078765462,-0.176798239267321,-0.924799915755271,0.582921631987396,-0.126006522063389
2007309,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.888675539422281,-0.520637040084387,-0.941662999404422,0.851407818293812,-1.72861893733916,0.117533581250992,0.225782639285634,0.448513706148988,-0.156082862355059,1.21255696675114,-1.22588561014904,-0.242960695533664,-0.711796306329416,0.468571925893013,-0.472111151357151,0.325918374329485,-0.602030762772086,0.491965104721559,-0.478352997314928,-0.133021602205305,0.439275763337423,-0.509668384984398,0.139753410057038
2009915,-0.992469268744877,0.174841969627524,0.408295481966661,-0.258318633886205,0.441805627566337,-0.0233460404401517,-1.04710162305106,0.345463086377648,-0.531114191776302,0.280645428660901,0.433691554517851,-0.349134717200982,-3.7051393886639,-0.48284813218692,-1.07976189482243,0.0313619045649781,-0.167232466724837,-2.42006995627513,0.236899666185312,-0.519808163919758,-0.41020559991646,2.73958815184755,-0.961316308008675,0.16604879007641,-0.497548105203907,-0.278907712988136,-0.249837119491071
2010259,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.62252444924515,-0.662309730975712,-1.02214780017823,0.245594321732281,-0.705037088139917,0.131697124219633,1.39075368646195,-0.0299638769656771,-1.05996751501093,0.887069558950971,-1.80303509488392,0.0832391690786835,-0.431941844806937,-2.49853497345206,-1.09497608294654,0.0771614582418007,-0.361356777979603,0.580051382027648,-0.732294609639246,-0.0145488099937932,0.281001603385655,-0.502758545540385,0.205075748150207
2010554,-0.992469268744877,-0.0311382078779462,-1.3740813934295,-0.258318633886205,-0.70018389975997,0.169344837699653,1.22604885468339,-0.503368155402149,-0.374928586254457,-0.913098883605549,0.646878108677704,3.02292659707989,0.598910146727481,-1.19483524681144,0.410746112896685,-0.770723374144235,-0.772618407766507,-2.49853497345206,-1.06007745748671,0.619779046269056,1.86560558816655,-0.489200324177583,2.34214746770357,0.182353599343052,-0.043150949901038,-0.432047077831414,-1.06843596493924
2026671,-0.992469268744877,0.00706554075998447,-1.00348169663743,-0.258318633886205,-0.0833213071210951,-1.92522229271634,1.45819942039773,-0.409908464445274,0.302835180313111,0.425400864620254,1.20619807747129,-1.21710852407355,-0.118021821771179,-1.206259206064,0.755304370282871,-0.222710896755303,-0.388961792690296,-0.563276397435056,-0.277083553717331,-1.08558544846275,1.49192625096708,-0.00779832141512721,-0.106874433212361,-0.0938342093462099,-0.576508342542973,-0.089587521497127,-0.365985578755741
2033049,-0.992469268744877,0.174841969627524,0.422610159048646,-0.258318633886205,0.533501046091408,0.381309913185567,-0.731554105032347,-0.452936186166385,-0.180804602966782,-0.750900052124083,1.30500980033806,-0.426982832520262,-0.686716742168322,-0.433008671372439,-0.626923716760286,-0.247983218703878,-0.512121778057642,-2.49853497345206,-1.30349616076682,0.727944340313615,0.575117769073515,0.3931326401505,0.11877914686631,0.0576153888911764,-0.382688812590864,-0.282357248812076,-0.343040378459853
2034136,1.27411533193403,0.174841969627524,0.434081599811282,-0.23269330306858,0.803423914458053,-0.890987543066017,-0.483381524917778,1.482905127843,-0.643074687715048,0.15134060207489,-0.2953962576091,0.182074389592245,0.178571878458459,1.14525959734413,-0.637558667880142,0.0602443528064117,1.15681625196594,0.687264450294067,0.172675184969082,0.141603892943401,-1.48263410107085,0.223984594270284,-2.21731427502844,-0.0136764850874486,1.4639020010587,-0.630907628361483,0.342448867033349
2040495,-0.992469268744877,0.174841969627524,-0.0979855010706042,-0.258318633886205,0.0169201004997129,2.91794334836687,-0.529509382878402,0.668224167166999,0.773978912569062,0.175241844497419,-0.540781882221298,-0.418472955127339,0.111796707065012,-0.634596266774192,0.232118752783655,-1.50578278169996,-1.64696156983204,-2.49853497345206,-0.435849032255255,-0.642437540220871,0.531840246389337,-0.0628214437281076,-0.286754315297549,0.0190583992254555,-0.862904992869105,0.374693402254817,-0.504075230907102
2047354,0.339451605814357,0.174841969627524,-0.957117378671011,-0.238735211365803,2.19516458614842,-3.86529126671806,1.91436324431043,-0.327962248557626,0.0494495941396625,-0.268681069692694,0.142850935243329,-0.419499706887733,-0.0291614059453009,-1.0641158854822,1.78125206074226,-0.343210516592769,-1.09864035807331,0.189820588685627,-0.0712484894500646,-0.176617972075268,-0.351813113255869,-0.0870409764782616,0.0615153550006755,-0.148330323354724,-1.18387437869308,2.82653720108732,-0.054747938259478
2051378,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,1.22267184768212,-0.22889126785961,-0.293397170937752,-0.183182376657764,0.553775765062211,-0.22488740904251,0.196481656763737,-0.275486046025655,0.0282446591926808,0.0477203424141411,-0.756304848699555,0.0346965365327227,0.665896271085486,0.325054678640458,0.0652636451872423,-0.359017727987455,-0.592700147257066,-0.358989293490524,0.192005833433398,-0.155312902061851,-0.433354228039111,-0.20551201233907,-0.556573119787558
2055667,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.0773566414504899,-0.82865035404101,-0.211020135963219,0.272190769212205,-0.234712294173477,0.175343310051713,-0.228951162536016,-0.848920459707387,0.177216603486339,0.344478038298153,-1.20260611896003,-0.119835865345545,0.250930299763492,-0.0691851714543116,-0.0477030218887749,0.123911815637441,-0.735486190661301,0.932668725066065,-0.349084883588929,-0.118909800158705,-0.0805531675879641,-0.398374362911869,0.306598823374012
2057358,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.304901948655387,0.370448490061394,-0.500462458600068,-1.05267761446684,-0.0909257826757296,2.62174838408316,1.33313397042865,0.309692787562308,-0.201292498398914,0.201916190621653,-0.567596301248623,-0.544960719827505,-0.0589000464384163,-0.261268454061169,2.21656319523783,-0.917999005227957,2.89717993735682,0.266960276241062,-1.16288720819993,0.0451976397860856,0.0725925558960928,-0.469975836167112,-0.436438199058881
2059713,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.393222548705611,-0.412584166869438,-0.0625787543208378,0.135547888786292,0.490262866906721,-1.25362602201728,0.563739640707681,-0.904802418251625,-0.147362242811593,-0.286188001924926,-1.18275963448755,-0.460897604503151,-0.2016197482702,-2.49853497345206,-0.222032787418745,-1.08343611165972,0.972492643583264,-0.196973974732364,0.292803161862088,0.0198371992747115,-0.0155634985574897,-0.415697970096209,-0.106349487506665
2069079,-0.992469268744877,0.174841969627524,-0.174996426575196,-0.258318633886205,-1.02051413534096,-0.537699099936804,-0.0236024747292736,2.4634662712382,0.340798333973835,-0.371879614186833,0.389178420993804,-0.339823312209585,-0.195656684282946,-0.933912277859711,-0.759328073792654,3.38676226644537,0.511039918016642,-2.38482751211532,-0.296074983677005,1.18533754527069,-0.303346687961966,-0.11868114644107,-0.112096800124642,-0.0662706260442356,-0.914277778864623,0.483977875067147,0.714967139772942
2070958,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.198627233569935,-0.0756054717065213,0.158912822277458,0.474602788991376,1.04870047466195,-0.408386541212015,0.231787065576425,0.526964172900076,-0.220293952281379,-0.280466165375608,-0.411562035378861,1.33118754530192,-0.259327455267024,0.280368187482623,-0.202746139208664,1.57964279572347,0.676556106606749,-0.528236607596259,1.95734389456186,-0.113520991865356,-0.233168363161568,-0.337157695944418,0.307182142523727
2072215,-0.992469268744877,0.174841969627524,0.354529921037204,-0.258318633886205,0.700496145902333,0.506605074360786,-0.641152289372454,-0.469156763231708,0.127881962546646,-0.0613978521192449,-0.569574130637824,-0.22728191095089,0.099463615358683,-0.694066929814509,-1.32335233267595,1.80393317848456,1.85074666268439,-2.47174729332071,-0.908927275914337,-0.443495900831259,1.07499262041901,-0.162764741167628,-0.286594841246757,-0.0935891833878353,-0.523101866224052,-0.129496528631193,-0.26092552499525
2075832,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.432135311576511,-0.086650832265722,-0.26519977603474,0.597094941820251,0.0910490386429235,-0.21871948166018,-0.898233712488852,0.822957342237799,0.253031107128833,0.667661956280999,-1.31673534250541,0.132816026417957,-0.733716692881343,-2.46794567662109,0.0441123354629493,0.216024666083631,-0.0921983562298906,-0.798108283854152,1.08239957487147,-0.0600184209139202,0.31778487184372,-0.492417059692836,0.779381137171763
2075846,1.1389449945867,0.174841969627524,0.434081599811282,-0.227331935463849,-0.915827393554196,-0.457590385014808,-0.0401963987502647,-1.18905478664325,0.0556426717263184,0.60551816678047,-0.746357557628101,-0.646455304543122,-0.0735999964337904,1.67433519206679,-0.695009811973663,-0.561084761617669,-0.0850842357899244,0.697744663345013,-0.399601918056132,0.537412101797012,1.00083840328421,-0.164877437219941,-0.944269333182681,-0.138910132173658,0.312744856694418,-0.492705102339226,0.0909650104169567
2076301,-0.947525711799679,0.174841969627524,0.40533345183764,-0.258318633886205,1.49603409292785,0.423994878025465,-0.0637595015707431,0.128055159586805,0.666785596179529,-0.20010383999859,0.258514410226048,-0.0696992885028662,-0.253405944479868,-0.528795856125154,-0.400336695484037,0.6594920369635,0.327518248344623,0.512203591829766,-0.506124649465176,-0.46110132957286,-0.595332586737574,-0.299092568971886,-0.0813285045787857,-0.181033794650438,-0.59304312908542,-0.0664056609708071,0.301268343960543
2078198,-0.929881861522551,-1.41278691017939,-1.21305619355907,-0.258318633886205,-0.830458414214612,-0.738687632564415,0.396570160718789,-0.788324583899386,0.315290077264468,0.813122622724148,0.274091983298349,-1.34527338151008,-0.155458274442561,-1.38872590652577,1.06348308267026,1.25003457793502,1.28803297701007,0.365504894580929,-0.290191076792318,0.209431476132534,1.40252878785309,0.0231882604455638,-1.01663813911772,-0.16421632070538,2.92126217107269,-0.6594197839253,0.333228881603158
2078899,-0.949400484992991,0.174841969627524,0.434081599811282,-0.258318633886205,-1.54433968037865,1.00134377369872,-0.673103249345426,0.422603865902079,0.787288439945262,0.204566774544057,-0.00355216368535416,-0.328409318637556,0.240515746019126,-0.226071064080464,0.0494723564517767,0.0430242778324258,0.791961615846108,0.434258406898477,1.2834253854063,0.0345710632450044,-0.341796676479716,-0.0984442872144795,-1.32392534079006,-0.0479117805926194,1.63747304909519,-0.624210772043041,-0.743083355420352
2085349,-0.992469268744877,0.174841969627524,-0.312237197718909,-0.258318633886205,0.789067370124904,0.231374808021628,0.0969573371380775,-0.540985423423637,-0.331540784210268,0.0411425526481982,0.0222184008414206,0.798197533708593,-0.305633560619269,-1.03441091996386,0.606454681571471,-0.153621192999227,-0.296107598712681,-0.525670044857338,1.98656277739681,0.0994612690728344,0.378569397655293,-1.18729073186542,1.14746689552333,0.200765266993885,-0.255538956718997,-0.374075947265853,1.02582586461758
2086044,-0.992469268744877,0.174841969627524,-0.536992145120994,-0.258318633886205,-1.77705243881662,0.875584335172606,-0.10566159206397,2.26974929165947,1.09596344326771,0.0393040221410685,-0.333884695518734,-0.373575730393079,-0.205417134821547,-1.08216429213962,1.00320835934964,-0.577529831802153,-1.15332845773485,-0.346044208979388,0.407457162264019,0.266704885778114,-0.701887289418346,0.0619880430897079,0.165131846217365,-0.105226390657183,-0.415316279083714,-0.250959459364803,1.87521001468121
2091555,1.53291835230311,0.174841969627524,0.434081599811282,4.45270396019015,-0.00439112991304751,-0.454096168677906,0.688974362095528,-0.722383779264865,1.27862849608243,-0.152388937531293,0.248659624823172,-0.226329668531354,-1.3563076734323,1.78833656306055,-0.782847826330586,-0.722410132818874,-0.761560564155675,0.790507007358908,-0.406594163519714,-0.719079690813183,-1.01331994764486,-1.02504233911324,-0.0305184267068714,-0.156204121069521,-0.211947246743454,-0.392639486283532,0.914261968520284
2092954,-0.992469268744877,0.174841969627524,0.336053543110759,-0.258318633886205,0.536806373319943,-0.375971622245092,0.421663267337691,4.2785688484612,4.17700297804372,-0.205343677113289,-0.327826964835512,-3.43551913891668,0.0168983956833953,-0.621558877098908,-0.605166551224457,1.09965163176286,-0.284815318255858,-2.34044171235117,0.40265842738868,-0.437859464745284,0.147060113157379,0.100071582532123,0.166527845068063,0.022852062745229,-0.0834710710954548,-0.437512147588674,-1.05944197125894
2096627,-0.992469268744877,0.174841969627524,-0.48260574147333,-0.258318633886205,1.34211762042687,-0.582503280629195,-0.325708443955742,1.18721101344024,-1.70909128805561,-0.169551642195076,0.151751105384147,0.260915258623803,0.122955613009194,-0.853988155251398,0.793080472004661,-0.757769411636957,0.489382093437141,-0.574987742739868,-0.330908853612028,-0.833644157170337,-0.565688891788706,0.434606398751796,0.411070846211817,-0.0935962724351285,0.557052959457956,-0.529208880031067,0.0767798786872932
2100050,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.768015709710762,1.1346962336701,-0.284944183064838,2.46829313750318,2.63151500805784,-0.308958064203886,-0.179372066464253,-0.852046512457665,-0.360715199590472,-0.156980529551852,-0.469751703897193,0.00650929293155841,-0.964690223663064,-0.383456011814931,0.384919362738985,0.280866113797881,-0.631452131552649,-0.450828593792969,0.59193469683187,-0.0597355700260366,-1.00676647792024,0.750057683124651,0.38694033668478
2108003,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.832930385086855,0.123558720884996,0.371519225703968,-0.47023872765461,0.819940964811933,0.897783406080085,-0.274550444893725,-1.11098372541619,-0.121270799670741,0.079201065815466,-0.0385896625219278,0.217022572135587,-0.10728212514401,-0.221857706655254,0.174724571931837,-0.293609536497247,0.187467546296907,-0.359028020006768,-0.774713517244071,-0.0981042523781903,0.11211688522483,-0.440191721181373,0.355417181261491
2109902,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.412976325363891,-0.247101751161263,-0.684522430692462,-0.500658018925896,-0.457032989657933,0.306101633010665,-0.274940580970924,-0.0827586881321018,0.33308551524461,0.72357705515202,-0.976582769776558,-0.167607968569237,-0.519723534792263,0.330894367264932,-1.40177819019186,-0.308484125553547,-0.393545776016411,0.391676438258123,0.0222556904194287,-0.0662939108753315,0.198946619902281,-0.481446988485729,-0.264148234395496
2110540,-0.992469268744877,0.174841969627524,-0.220398971201986,-0.258318633886205,1.40557474833462,0.111919024809511,1.00639662360368,0.0925562848254946,-1.5853877256604,-0.453710912600104,-0.553786388028209,-0.146334593141786,-0.0393099395283377,-0.849950527344348,1.18931925259788,-1.1421544020565,-1.0116486025356,-0.816081764338026,0.773220783641122,-0.778580688393966,-0.532246306903201,1.74396034299475,0.903618272840593,0.133277319956091,-0.274107433584847,-0.37783276077473,-1.24790098345961
2116787,1.14882046024018,0.174841969627524,0.434081599811282,-0.256812088951528,1.13398356340631,-0.137656136475022,-0.931452652810844,0.211640245106671,0.252259378834269,-0.251834942920526,0.0648001024873471,0.556270993040483,-0.388096976601427,-0.358764591376174,-0.23768071449687,0.338487373111399,1.40983021626282,0.581945455147311,-0.359655971656437,-0.677280436688318,-0.344954773478729,-0.180299833561449,-0.521784834030133,-0.148149821080765,0.362083952366533,-0.4997604206519,0.793092883788785
2119177,0.864425602088279,0.174841969627524,-1.76957668812555,-0.186009644254675,1.02408283424221,-0.498577298186851,1.55845853674027,-0.697139986228938,-0.98841692238036,-0.777428887762301,-0.962301916976674,-0.0515091910613148,-0.139210147326471,-1.14666424381047,1.73789940634888,0.628782673295581,0.529920487704491,0.43625452413684,0.865527826986312,-0.952829635615027,0.00988353739647362,-0.28701374868963,1.57076378157703,-0.0915526993963067,0.148192783135624,-0.471537977564339,0.735220227137508
2131601,-0.852048324367712,-5.92573074698511,-6.2698321103713,-0.257140865976429,-2.60084656141259,1.57530492542988,1.91483176227846,-0.94489057122016,-0.02937467516254,-0.00771267996902661,-0.256602242300616,0.380949140718105,1.14199875112668,-1.36474472393982,3.34573033079668,-1.12713555066278,-1.25690317917778,-0.253045129447848,1.14959729227035,0.187851423322784,-0.52280174793794,-0.277723655050245,0.33310680174696,-0.00891597301660823,-0.281800088286413,-0.379135447974298,-0.210948457652689
2132424,-0.992469268744877,0.174841969627524,0.415340087729137,-0.258318633886205,1.34851806379314,-0.430708975176236,-0.527880745054231,-0.382140575194662,-0.164546500668076,-0.436056830153704,0.101357747523909,0.699591428073731,-0.0505718190179162,-0.46156653340653,-0.370809050318688,-0.516056440367359,-0.464772145895527,-0.284799061452637,-0.303876421716353,-0.296675897783826,-0.106951371127733,-0.398681743077186,0.292540172821801,-0.113313206115286,-0.78677423771912,0.223565293839226,-0.0545910342705002
2132982,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.292290974353641,0.267576081779924,-0.91805071042254,0.0542597168272665,0.341137252777578,-0.30397881737433,-0.0423933060111132,-0.250378852383785,0.0837709213681622,-0.318712172285037,-0.705271327094322,1.01376761990278,3.03701105554014,0.392034934120109,0.511218224840059,0.931219933657962,-0.302767688090149,-0.358187767469016,-0.756857608591377,-0.11107955758508,2.06437117437292,-0.636804252335481,-0.0376251308779626
2133204,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.351125075568606,-0.404688907813957,0.0241864069070545,-0.199668929978428,0.0963468452071144,-0.898891658515647,0.706270308139371,0.735070209889123,-0.0189055648027124,-0.312150327373604,-0.449341416601275,0.847544738312339,0.139047231109579,0.289278455338209,-0.975734215828384,-0.0210689803728229,1.50302428858837,-0.215376842137714,1.28772986445103,-0.0622562154610586,0.5805730301547,-0.53415983891884,0.105125674850774
2133380,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.422179071562881,0.122299304921253,-1.05345847559091,-0.127538038751553,0.757632763866315,0.403300344692174,-0.047693187875489,0.236558870417768,0.0531086965988739,0.875680471846181,-0.531778859174166,-0.783635837491649,-0.534219320257895,0.155507847183127,-0.575123151472625,-0.210326586617959,0.274698150695921,-0.395813455527374,-0.702851562490427,-0.143120846809171,-0.483754379532132,-0.158762399993285,-0.188810794915692
2134220,0.988696504528425,0.174841969627524,0.434081599811282,-0.258318633886205,-0.0634927441640096,-1.52186778251332,-0.782667547240149,0.336537463697541,0.232007532343167,-1.52797515223001,2.23671274521492,-2.12850954552359,-0.161377160018486,1.91510812793056,-0.712684167054187,-0.777737289126206,-0.741816648005191,0.68154614101905,-0.480777591002974,1.93199400799018,1.38692522359243,-0.102343733106,-0.810792464288377,0.199155155467068,0.124849555075699,-0.48856955568201,1.39355291211988
2135748,1.36034862155425,0.0781742775662587,-3.01437989628246,4.60662901482831,1.67572983454243,-0.0496157513586708,-0.0483701564738688,-0.501737459350369,-0.403591281240323,-0.392749816993986,-0.337796782496078,1.0065562501352,0.0906168469857338,-1.18213406922181,2.65143662689906,0.564253998959972,0.611699830942321,0.517314523539781,0.232923854109764,-0.0377725069399088,-0.134746919069995,-0.134808467233094,-0.218507622482363,-0.172309840452945,0.782969427992463,-0.547764490972304,-0.167052073262094
2137799,-0.987152222689829,0.174841969627524,0.120213389463422,-0.258318633886205,-1.8647925977314,1.04546678794018,-0.180335402663494,-1.25216988476727,-0.474355327128575,-0.729685500806121,-0.842953308482189,-1.45438879841778,-0.0422801123699647,-0.797519979534997,0.898560208867982,-0.624722871417183,-0.414477622263863,0.0994804681927708,0.0479051197888869,-0.743475253973951,1.49707998503389,0.338258995104145,1.20910985760433,-0.13522394642022,-0.701005558862576,0.0370262074500331,0.444800872676338
2138375,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,-0.67083728940418,-0.378194686305726,0.278361961041041,0.491558144515924,-0.447910398480764,-0.4690694143822,-0.0739019992360849,0.208004783009823,0.0206971458643041,-0.0152395317855921,-0.679554494389523,0.37376207060596,0.522109702442868,0.362400167387446,-0.280141256005174,0.228870571030234,-0.779229754842268,0.0578718658201412,0.568988499027794,-0.133384098193934,0.428576783809957,-0.505170045857448,-0.241853634663646
2138678,-0.992469268744877,0.174841969627524,0.220026773390241,-0.258318633886205,-1.07329958190955,-0.505014922341229,-0.86071248930023,1.46549031807383,-0.560769920304674,0.070219272567806,0.352860176206744,-1.07481925011385,0.134134332080551,-0.886508311016907,-0.362166647804603,1.9361739959281,0.358340617444198,0.325493245658695,-0.91340507814881,-1.5537343186648,-0.174327707311941,0.199500286673143,1.28318229677526,-0.0807580883545029,0.920287735481343,-0.57837930395288,-0.832155156613707
2139733,0.61631879973284,0.174841969627524,-0.252675568566692,-0.0978835705616738,-2.07425753949959,-0.215934890102212,-0.0123888933634459,-1.40353784822984,0.15856236753797,-0.213589017642619,0.340668046233116,-0.456773747803271,0.152921850667912,-0.969562041923121,0.903970656265579,0.214908430994119,-0.839042724439942,0.406118888447696,0.387504051543363,0.544062423782091,0.478933979194311,0.517432164171348,0.119605896010266,-0.0737549583739165,-0.606571590801968,-0.147969928185844,-0.767162172493565
2141116,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.085503800807478,-0.045943402436519,-0.462134038216256,1.09726172006181,1.30645550419096,0.315645093471222,0.281911559718403,0.141858780377555,0.0326890249441615,0.275482787071058,-0.583205657433052,-0.908000656275934,-1.27236922586346,-0.506978691896019,-0.00318166724634484,-0.369465521430418,-0.244012678208713,-0.426954785787442,-0.827661510040165,-0.0893360665099698,-0.598702093463584,-0.0780139661848038,-0.666849111117326
2144796,1.17948237945607,0.174841969627524,0.434081599811282,3.62536598485691,-1.56164009701901,0.198258366500796,-0.600682804423398,0.863773174173793,0.0352284717381759,-0.0206425926499462,0.263737427083898,0.1754362197377,-0.192930495952885,0.946718685871249,-0.106967219452641,-0.999482662117551,-1.1445325636075,0.694876931167711,0.106266109596886,-0.787175585714975,-0.504153075395221,-0.632828389124497,-0.823199620401396,-0.0140458493323549,-1.07476247177661,1.01224396183739,-0.865569862366663
2145166,-0.985391697352697,0.174841969627524,0.434081599811282,-0.258318633886205,0.856966585709593,0.420568778044352,-1.94243697827113,-0.549061423301463,0.458459578176435,0.240775658223249,0.292193088467907,0.26963410656066,-0.0169992456673344,-0.0383327433505028,0.0935213172916592,-1.11831527121872,-1.25096124249022,0.144435434605557,-0.353925305611674,1.67762229307148,1.42565777645205,-0.284712235355169,0.667061344897126,-0.129568786132601,-1.07502773573184,1.33332402552483,-0.116387901890811
2145694,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.387186366827966,0.252379592060165,0.704890418630486,-1.00779739714465,0.0093471067539896,-0.878689385485854,-0.270267396436728,0.840843687528348,1.14318986017686,0.966336245441756,-0.78074295040457,-0.681621666610363,-0.973064702916582,0.23700305078234,1.68981756392118,-0.605562909565362,0.678187465247586,0.0479874462288784,-1.23508591340896,0.0444735624603939,-0.382511969954046,-0.347712165162723,-0.65022638001686
2146138,0.838661571009304,0.174841969627524,0.434081599811282,-0.245399179785917,0.865783896461231,-0.661523720319397,-0.901623312047451,-0.365540215104208,-0.461076499879149,-0.689478712339022,0.841378700082215,-0.147254166048492,-0.430006658993646,0.596674146419616,0.139206453062239,-0.615682054705143,-0.363554366133117,0.506588471797036,-0.893090798285048,-0.305562567844994,-0.965499487533681,0.486872887230067,0.480403601535685,-0.154878648239497,-0.591097860080426,-0.117399449506405,-0.461129208677626
2151024,-0.992469268744877,0.174841969627524,0.434081599811282,-0.258318633886205,0.435268220064302,0.00610759664388306,-0.534032425312635,-0.565224879324295,0.198540902245479,-0.587416486699314,0.381196083396032,-0.514969938653087,-0.337182929994621,0.0344276121193206,-0.404323690586277,-0.264140939312353,0.517703559546327,0.178586919832731,-0.719878640606618,-0.226476920215698,0.0683503275708325,0.112486328056366,0.14604768526558,-0.117687980260868,0.677659637767572,-0.54608759600249,-0.293121993496602
2152442,-0.992469268744877,0.174841969627524,-1.00453188898512,-0.258318633886205,2.12905082301201,-0.374429333470447,0.956890517555388,0.285401187338923,-0.0798461870049501,-0.173309437777087,-0.0792090046492088,0.109308668434093,-0.0750879584499906,-1.03190587791015,0.689638651160455,-0.169849406041521,-1.08208422228057,-0.588620878439758,0.258229878406352,0.0408988448081902,-0.0242180762489715,-0.208073230254432,0.21109976599054,-0.129507059057324,-1.14196267376731,2.18134153246302,0.12318657043685
2157529,0.578756517011685,0.174841969627524,0.434081599811282,-0.258318633886205,-0.0548219665775758,-0.605095432706533,-0.897732249237957,-0.43469358104044,-0.0406012842394623,-0.139329219120545,-0.0249738045491623,-0.0628189603558153,0.160409553543042,1.28407503395348,0.162265769711027,-1.37570796367502,-0.895730593576565,0.375299838431593,-0.0833962771203088,0.228135871055158,-0.572281023536451,-0.0474895671165309,-0.125761531268721,-0.177900742469575,-1.04408027428875,1.21512520681578,-0.528819819817129
2158101,0.980696746020505,0.174841969627524,0.434081599811282,-0.137476123571346,-0.900264214228182,0.716534649476878,0.385071059369964,0.769597839219118,0.153840030779952,-0.180340203902589,-0.0195780020476594,0.0220583253533343,-0.0107164817598959,1.74394661641381,-0.489258535883018,-0.808555000277037,-1.12619129634861,0.627489012114816,0.36071719436533,-0.223295436926577,-0.615977752587887,-0.0731737601278157,0.208169103735219,-0.153754626331897,-0.850879693565507,0.349316499739535,-0.175404455925593
2158329,0.70936392473091,0.174841969627524,0.434081599811282,-0.179232438812523,0.389126281867934,-0.668168448482862,-0.0556297517302259,-0.600702985797252,0.625498339054153,3.57478569334028,-1.11921572348327,-0.828594932423032,0.131760765411769,-0.0553214345111951,0.237975074494989,-0.606155809957005,-0.888016795031235,0.478358331163173,-0.857369176175795,-1.44971001400935,2.08326030137275,-0.0282780895332278,-0.989164513830074,-0.0643781059651501,-0.139707029603457,-0.408848930436892,0.213595991284362
